Difficulty_Tier,Company,Role,Location,Date_Posted,Apply_Link,Alumni_Search,Recruiter_Search
3,Pearson,Associate – AI Scientist Intern,Remote in USA,2026-02-27,https://hccz.fa.em3.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/22900?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Pearson%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Pearson%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Micron Technology,Intern – Advanced Modeling and AI Solutions,"Boise, ID",2026-02-26,https://micron.wd1.myworkdayjobs.com/External/job/Boise-ID---Main-Site/Intern---Advanced-Modeling-and-AI-Solutions_JR92819?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Micron%20Technology%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Micron%20Technology%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,ZoomInfo,Software Engineer Intern - Data Engineering,"Bethesda, MD | Waltham, MA",2026-02-26,https://www.zoominfo.com/careers?gh_jid=8373259002&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ZoomInfo%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ZoomInfo%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Inogen,IT Data Security Analyst Intern,"Plano, TX",2026-02-26,https://jobs.jobvite.com/inogen/job/oJ8IzfwS?nl=1&nl=1&fr=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Inogen%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Inogen%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Inogen,IT Data & AI Intern,"Plano, TX",2026-02-26,https://jobs.jobvite.com/inogen/job/om7Izfwu?nl=1&nl=1&fr=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Inogen%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Inogen%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Sinclair,Enterprise Data and Insights Intern,"Sparks, MD",2026-02-26,https://edyy.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2002/job/16054?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sinclair%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sinclair%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Transcarent,Data Engineering Intern,"Seattle, WA",2026-02-25,https://boards.greenhouse.io/transcarent/jobs/5806345004?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Transcarent%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Transcarent%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Transcarent,Machine Learning Engineer Intern,Remote in USA,2026-02-25,https://boards.greenhouse.io/transcarent/jobs/5806321004?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Transcarent%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Transcarent%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Bank of Montreal,Data Analyst – Co-op/Intern - Anti Money Laundering,"Chicago, IL",2026-02-25,https://bmo.wd3.myworkdayjobs.com/Privileged/job/Chicago-IL-USA/Data-Analyst--Anti-Money-Laundering--Summer-2026--Co-op-Internship----10-Weeks_R260003434-2?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Bank%20of%20Montreal%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Bank%20of%20Montreal%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Strategic Education,AI Engineering Intern,"Minneapolis, MN",2026-02-25,https://strayer.wd1.myworkdayjobs.com/en-US/SEI/job/Minneapolis-MN/AI-Engineering-Intern_R29538?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Strategic%20Education%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Strategic%20Education%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Metropolitan Transportation Authority,Data Science Maintenance Support Emerging Talent Intern - Summer,"Brooklyn, NY",2026-02-25,https://jobs.jobvite.com/metropolitantransportationauthority/job/oWbJzfw9?nl=1&nl=1&fr=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Metropolitan%20Transportation%20Authority%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Metropolitan%20Transportation%20Authority%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Metropolitan Transportation Authority,Data Analyst – Emerging Talent Intern - Power - Summer,NYC,2026-02-25,https://jobs.jobvite.com/metropolitantransportationauthority/job/oycJzfwM?nl=1&nl=1&fr=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Metropolitan%20Transportation%20Authority%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Metropolitan%20Transportation%20Authority%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Kargo,Intern Data Engineer,NYC,2026-02-25,https://www.kargo.com/careers?gh_jid=5055706007&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kargo%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kargo%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,OCLC,Data Science Intern,"Dublin, OH",2026-02-24,https://oclc.wd1.myworkdayjobs.com/en-US/OCLC_Careers/job/Dublin-OH--Hybrid/Data-Science-Summer-Intern_R0003786?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Arcline,ML / AI Infrastructure Engineering Intern,"San Francisco, CA | Remote in USa",2026-02-24,https://www.eduarcline.us/careers/ml-ai-infrastructure-intern?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Arcline%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Arcline%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Arcline,Agentic AI R&D Intern,"San Francisco, CA | Remote in USA",2026-02-24,https://www.eduarcline.us/careers/agentic-ai-rd-intern?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Arcline%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Arcline%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Global Partners,Data Engineering Intern,"Waltham, MA",2026-02-24,https://global.wd1.myworkdayjobs.com/globalpartnerscareers/job/Waltham-MA---Corporate-Headquarters/Data-Engineering-Intern_R0030316?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Global%20Partners%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Global%20Partners%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Johnson & Johnson,Clinical Data Analytics & AI Intern,"Cincinnati, OH",2026-02-24,https://jj.wd5.myworkdayjobs.com/JJ/job/Cincinnati-Ohio-United-States-of-America/Clinical-Data-Analytics---AI-Intern_R-056069?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Johnson%20%26%20Johnson%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Johnson%20%26%20Johnson%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,BeOne,Summer Internship: AI & People Analytics Intern,Remote in USA,2026-02-24,https://beigene.wd5.myworkdayjobs.com/beigene/job/Remote-US/Summer-Internship--AI---People-Analytics-Intern--Remote-_R33423?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22BeOne%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22BeOne%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Flagship Pioneering,Machine Learning Intern/Co-op,"Cambridge, MA",2026-02-24,https://job-boards.greenhouse.io/fspco-op012325/jobs/8427924002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Flagship%20Pioneering%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Flagship%20Pioneering%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,ezCater,Data Engineer Intern,"Boston, MA",2026-02-24,https://job-boards.greenhouse.io/ezcaterinc/jobs/5059469007?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ezCater%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ezCater%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Warner Bros.,Sports Growth Strategy and Data Intern,"Knoxville, TN",2026-02-24,https://warnerbros.wd5.myworkdayjobs.com/global/job/TN-Knoxville-265-Brookview/Sports-Growth-Strategy-and-Data-Internships--Knoxville---Summer-2026_R000103141?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Warner%20Bros.%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Warner%20Bros.%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Merck,Future Talent Program Intern - Data Science and Scientific Informatics,"Cambridge, MA | Linden, NJ",2026-02-24,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Massachusetts---Cambridge-320-Bent-Street/XMLNAME-2026-Future-Talent-Program---Data-Science-and-Scientific-Informatics---Intern_R386152?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Merck%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Merck%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,G2,GTM AI Engineering Intern,"Chicago, IL",2026-02-24,https://jobs.ashbyhq.com/G2/c61dbaff-87e5-4481-82a7-0636e8aea415/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22G2%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22G2%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,ABB,Data Analyst Intern,"Houston, TX",2026-02-24,https://abb.wd3.myworkdayjobs.com/external_career_page/job/Houston-Texas-United-States-of-America/Data-Analyst-Intern---Summer-2026_JR00025324?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ABB%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ABB%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Sigma Computing,Data Platform Graduate Intern,SF,2026-02-23,https://job-boards.greenhouse.io/sigmacomputing/jobs/7639788003?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sigma%20Computing%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sigma%20Computing%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Western Digital,2026 Summer Intern - Data Engineering,"San Jose, CA",2026-02-22,https://jobs.smartrecruiters.com/WesternDigital/744000110544134?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Western%20Digital%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Western%20Digital%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Entegris,AI-Driven Supply Chain Data & Data Management Intern/Co-op,"Round Rock, TX",2026-02-21,https://entegris.wd1.myworkdayjobs.com/entegriscareers/job/Round-Rock-TX/AI-Driven-Supply-Chain-Data---MDM-Co-Op---Fall-2026_REQ-10161?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Entegris%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Entegris%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Allied Solutions,Sales Data & Analytics Intern,"St Paul, MN",2026-02-21,https://alliedsolutions.wd501.myworkdayjobs.com/Allied_External/job/St-Paul-MN/Sales-Operations-Intern_R-010236?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Allied%20Solutions%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Allied%20Solutions%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,WebAI,Intern - Machine Learning Engineer,"Austin, TX",2026-02-21,https://jobs.ashbyhq.com/webai/d4d6bcde-2c73-4c56-b41c-841e405dda9e/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22WebAI%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22WebAI%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Micron Technology,Intern – Design Verification - AI/ML Engineer,"San Jose, CA",2026-02-21,https://micron.wd1.myworkdayjobs.com/External/job/San-Jose-CA/Intern---Design-Verification--AI-ML-Engineer-_JR91773?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Micron%20Technology%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Micron%20Technology%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,First American,Data Engineering Intern,"Orange, CA",2026-02-21,https://firstam.wd1.myworkdayjobs.com/firstamericancareers/job/USA-California-Santa-Ana/Data-Engineering-Intern---REMOTE_R054683?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22First%20American%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22First%20American%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Tatari,Data Science – Intern,NYC | LA | SF,2026-02-21,https://job-boards.greenhouse.io/tatari/jobs/8432060002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Tatari,Data Science Analyst – Intern,NYC | LA | SF,2026-02-21,https://job-boards.greenhouse.io/tatari/jobs/8432038002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Tatari,Data Science – Intern,NYC,2026-02-21,https://job-boards.greenhouse.io/tatari/jobs/8432059002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Tatari,Data Science – Intern,SF | NYC | LA,2026-02-21,https://job-boards.greenhouse.io/tatari/jobs/8432058002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Tatari,Data Science Analyst Intern,LA,2026-02-21,https://job-boards.greenhouse.io/tatari/jobs/8432039002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,7-Eleven,Fuel Pricing Data Scientist Intern,"Irving, TX",2026-02-21,https://my7elevenhr.wd12.myworkdayjobs.com/Careers/job/SSC-Irving-TX/Fuels-Pricing-Intern_R25_0000008735?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%227-Eleven%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%227-Eleven%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Handshake,AI/Machine Learning Engineer Intern,SF,2026-02-21,https://jobs.ashbyhq.com/handshake/eece422a-da6b-42e7-b694-3329e6ae4d6a/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Handshake%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Handshake%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Paccar,Data Analyst Intern - Quality,"Columbus, MS",2026-02-21,https://jobs.paccar.com/job/Columbus-Data-Analyst-Intern-(Quality)-Summer-2026-MS-39701/1366411733/?ats=successfactors&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Paccar%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Paccar%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,ASSA ABLOY,Data Analyst Intern,"Lake Forest, CA",2026-02-21,https://assaabloy.jobs2web.com/job/Lake-Forest-Data-Analyst-Intern-CA-92610/1366448533/?ats=successfactors&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ASSA%20ABLOY%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ASSA%20ABLOY%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,KBR,National Security Solutions AI/ML Intern,"Wright-Patterson AFB, OH",2026-02-20,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Fairborn-Ohio/National-Security-Solutions--NSS----AI-ML-Intern_R2119305?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22KBR%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22KBR%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,doTERRA,Data Warehouse Intern,"American Fork, UT",2026-02-20,https://doterra.wd1.myworkdayjobs.com/doTERRACareers/job/Pleasant-Grove-UT/Data-Warehouse-Intern_JR2213-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22doTERRA%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22doTERRA%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Stand Together,KIP Summer 2026 – Policy Data Analyst Intern - Empire Center for Public Policy,NYC,2026-02-20,https://jobs.lever.co/standtogether/722304ac-1db1-4f48-aa39-0d4faf10af7e/apply?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Stand%20Together%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Stand%20Together%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,SWBC,AI Intern,"San Antonio, TX",2026-02-20,https://swbc.wd1.myworkdayjobs.com/swbccareers/job/San-Antonio-TX/AI-Intern_R0014508?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22SWBC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22SWBC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Apex Clean Energy,Data Engineer Intern,"Charlottesville, VA",2026-02-20,https://jobs.smartrecruiters.com/ApexCleanEnergy/744000110245645?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Apex%20Clean%20Energy%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Apex%20Clean%20Energy%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,LMI,Data Science Intern - Summer 2026,"Vienna, VA",2026-02-19,https://careers-lmi.icims.com/jobs/13682/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22LMI%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22LMI%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,1X,Data Analytics Intern,"Hayward, CA | San Carlos, CA",2026-02-19,https://1x.recruitee.com/o/data-analytics-intern?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%221X%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%221X%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Sonos,IT Data Engineering Intern,"Boston, MA",2026-02-19,https://sonos.wd1.myworkdayjobs.com/Sonos/job/Boston-MA/IT-Data-Engineering-Intern_R2647-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sonos%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sonos%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,State Street,Bestx AI Engineer Intern,"Quincy, MA",2026-02-19,https://statestreet.wd1.myworkdayjobs.com/Global/job/Quincy-Massachusetts/BestX-AI-Engineer--Full-time-Internship--July---Dec-2026-_R-784548?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22State%20Street%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22State%20Street%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,First American,Data Scientist Intern,"Orange, CA",2026-02-19,https://firstam.wd1.myworkdayjobs.com/firstamericancareers/job/USA-California-Santa-Ana/Data-Scientist-Intern---REMOTE_R054627-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22First%20American%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22First%20American%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Aypa Power,Technology and Data Intern,"Austin, TX",2026-02-19,https://job-boards.greenhouse.io/aypapower/jobs/5124955008?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Aypa%20Power%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Aypa%20Power%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Genworth Financial,Data Analytics Internship - Summer 2026,"Richmond, VA",2026-02-19,https://gnw.wd1.myworkdayjobs.com/GNW/job/Richmond-Virginia/Data-Analytics-Internship---Summer-2026_REQ-260062?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Genworth%20Financial%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Genworth%20Financial%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Robert Half,Generative AI Engineer Virtual Internship,"San Ramon, CA",2026-02-19,https://roberthalf.wd1.myworkdayjobs.com/roberthalfcareers/job/SAN-RAMON/Generative-AI-Engineer-Virtual-Internship_JR-259599?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Robert%20Half%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Robert%20Half%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,EXL,Intern Analytics & AI - Data Management,NYC,2026-02-19,https://fa-ewjt-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/10272?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22EXL%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22EXL%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,CFD Research Corporation,Intern – Machine Learning for Computer Vision,"Huntsville, AL",2026-02-18,https://www.cfd-research.com/jobs?gh_jid=4135875009&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22CFD%20Research%20Corporation%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22CFD%20Research%20Corporation%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Leidos,Data Architecture & Governance Intern,Remote in USA,2026-02-18,https://leidos.wd5.myworkdayjobs.com/External/job/6314-RemoteTeleworker-US/Data-Architecture---Governance-Intern_R-00176162?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Leidos%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Leidos%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,KBR,National Security Solutions Generative AI Intern - Nss,"Beavercreek, OH",2026-02-18,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/National-Security-Solutions--NSS----Generative-AI-Intern_R2119182?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22KBR%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22KBR%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
